id,text,video_id,category,clean_text,model_prediction,is_correct,actual_pillar,notes
88c05ac0-61f4-47bb-afe5-c2aa62204e37,movie name,84f77426-7c3e-475a-9953-497f977d3208,comedy,movie name,NEUTRAL,1,,neutral (0.994)
e8195b6a-030f-4f6c-b1a1-3e98a0de6627,[Sticker] respect,84f77426-7c3e-475a-9953-497f977d3208,comedy,respect,NEUTRAL,1,,neutral (0.385)
179ca006-6a9a-44fb-bb4e-03b487920c6d,Giorno Giovanna,84f77426-7c3e-475a-9953-497f977d3208,comedy,Giorno Giovanna,NEUTRAL,1,,neutral (0.997)
a8a58acb-2162-47c2-84a4-8776d21ff801,Bronx tale,84f77426-7c3e-475a-9953-497f977d3208,comedy,Bronx tale,NEUTRAL,1,,neutral (0.998)
5037dc33-cf07-400e-990d-640ad9324737,Goodfellas,84f77426-7c3e-475a-9953-497f977d3208,comedy,Goodfellas,NEUTRAL,1,,neutral (0.997)
15d30d04-c722-4d07-976f-d7283c95af8f,[Sticker] “Hey kid”,84f77426-7c3e-475a-9953-497f977d3208,comedy,Hey kid,NEUTRAL,1,,neutral (0.997)
ed7c0118-caa8-4b34-b868-39e2b22f0428,😂😂,8d71730b-e170-4754-8b11-ee5e6ed4b23b,comedy,:face_with_tears_of_joy: :face_with_tears_of_joy:,NEUTRAL,0,JOY,neutral (0.481)
e319b088-183a-4653-ac0e-330d8cc651fe,am I the only one who sees the line on the screen why's no one talking about that😭,8d71730b-e170-4754-8b11-ee5e6ed4b23b,comedy,am I the only one who sees the line on the screen why's no one talking about that :loudly_crying_face:,NEUTRAL,0,SURPRISE,neutral (0.554)
20555be6-cf1b-41a4-aab4-172ee1707eb5,does anyone else see the line through the screen,8d71730b-e170-4754-8b11-ee5e6ed4b23b,comedy,does anyone else see the line through the screen,NEUTRAL,0,SURPRISE,neutral (0.609)
ffd868fc-19a9-47f1-93b2-1b0ee664fbc2,I remember this little dude! He is hilarious!,8d71730b-e170-4754-8b11-ee5e6ed4b23b,comedy,I remember this little dude! He is hilarious!,JOY,1,,amusement (0.958)
6e900d73-f727-4985-a5c3-13c0ff4f621d,Mini house 😂😂😂,8d71730b-e170-4754-8b11-ee5e6ed4b23b,comedy,Mini house :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:,JOY,1,,joy (0.496)
8ba74d67-b2dd-4271-ad5b-0bf564d018c6,[Sticker] ✨,8d71730b-e170-4754-8b11-ee5e6ed4b23b,comedy,:sparkles:,NEUTRAL,1,,neutral (0.998)
7cf1d71d-4986-49c5-b05e-41d614b9847c,this is lego city house,8d71730b-e170-4754-8b11-ee5e6ed4b23b,comedy,this is lego city house,NEUTRAL,1,,neutral (0.997)
c3b7f0a4-041b-4444-add9-2cf5633ec651,now we put the customer on the gwillll,dfa6d026-88e7-4d21-9aab-775da5a5265c,comedy,now we put the customer on the gwillll,NEUTRAL,1,,neutral (0.998)
f5d36dac-9816-46cd-8836-9484a63d1499,I think he was probably nervous to talk to you,dfa6d026-88e7-4d21-9aab-775da5a5265c,comedy,I think he was probably nervous to talk to you,NEUTRAL,1,,neutral (0.904)
187a74b3-c7fe-4508-bad1-2c8ae49a45f4,he NEEDS to start streaming,dfa6d026-88e7-4d21-9aab-775da5a5265c,comedy,he NEEDS to start streaming,NEUTRAL,1,,neutral (0.997)
7ddca64a-1517-4511-9cfa-cd7eaab2d1a3,[Sticker] “AYOOO THATS SUS”,dfa6d026-88e7-4d21-9aab-775da5a5265c,comedy,AYOOO THATS SUS,NEUTRAL,0,ANGER,neutral (0.95)
2b6eea61-d0f7-4bb5-bd48-8a4e85dc20ad,[Sticker] pu what on the grill?,dfa6d026-88e7-4d21-9aab-775da5a5265c,comedy,pu what on the grill?,SURPRISE,1,,curiosity (0.621)
afd04827-ce89-4150-a689-88fa641aae17,[Sticker] How bro sees the world,dfa6d026-88e7-4d21-9aab-775da5a5265c,comedy,How bro sees the world,NEUTRAL,1,,neutral (0.993)
45c89cd8-f492-456a-887a-9b6b90110874,exactly what happened during covid with rivers and lakes all around the world. we are the pollution,00a4dd1d-1d03-4ab6-87d4-98dd4eaec44d,education,exactly what happened during covid with rivers and lakes all around the world. we are the pollution,JOY,0,SADNESS,approval (0.393)
edb66da0-5d45-4572-8f98-9b2014678cb7,They should do this in Hawaii 😔,00a4dd1d-1d03-4ab6-87d4-98dd4eaec44d,education,They should do this in Hawaii :pensive_face:,NEUTRAL,0,SADNESS,neutral (0.993)
9ca935b4-1c67-4922-a225-3e1a8c6312a4,They should do this with everything!!!,00a4dd1d-1d03-4ab6-87d4-98dd4eaec44d,education,They should do this with everything!!!,NEUTRAL,1,,neutral (0.996)
423ca358-e622-404b-8590-8cd9e5399fc2,thats just so sad yet beautiful,00a4dd1d-1d03-4ab6-87d4-98dd4eaec44d,education,thats just so sad yet beautiful,JOY,1,,admiration (0.458)
23a2f622-5962-4191-9942-15c936c23aa7,and that a good thing ☺️,00a4dd1d-1d03-4ab6-87d4-98dd4eaec44d,education,and that a good thing :smiling_face:,JOY,1,,admiration (0.572)
2709daa2-c7d9-4726-84d9-599a7ffb2e71,I never knew about that. Looks way more easier than what me and my brits do😂,597ebc13-d11d-453f-a647-dcd2058478c9,education,I never knew about that. Looks way more easier than what me and my brits do :face_with_tears_of_joy:,JOY,1,,joy (0.608)
ed8fa5f8-8ad2-43c0-a30a-a7584033a3ba,My teacher: THATS NOT HOW I TOUGHT YOU IT! me: MATH IS MATH 🤬,597ebc13-d11d-453f-a647-dcd2058478c9,education,My teacher: THATS NOT HOW I TOUGHT YOU IT! me: MATH IS MATH :face_with_symbols_on_mouth:,NEUTRAL,0,ANGER,neutral (0.774)
f6cdea8d-d765-4b2c-978b-c87a7a0b659f,"makes sense! American multiplication never made sense to me, but this does!",597ebc13-d11d-453f-a647-dcd2058478c9,education,"makes sense! American multiplication never made sense to me, but this does!",JOY,1,,approval (0.352)
ed130997-9a59-43f8-9fec-6fffa4650c76,I'm much gooder at English.,597ebc13-d11d-453f-a647-dcd2058478c9,education,I'm much gooder at English.,JOY,0,NEUTRAL,admiration (0.951)
7dd779d4-4e08-443f-af17-66c640e32bc0,I used to do this all the time at school and show it off to my friends but they didn’t care 😌 and that’s on being the ✨fifth wheel✨,597ebc13-d11d-453f-a647-dcd2058478c9,education,I used to do this all the time at school and show it off to my friends but they didn't care :relieved_face: and that's on being the :sparkles: fifth wheel :sparkles:,NEUTRAL,1,,neutral (0.909)
99e57524-c1f5-48e1-b22c-153095854434,What If it’s 99 times 99,597ebc13-d11d-453f-a647-dcd2058478c9,education,What If it's 99 times 99,NEUTRAL,1,,neutral (0.706)
4a301020-1d2c-4fd0-9c1a-3448753d7f85,I did it but I tried 65x31 and it gave me a wrong answer,597ebc13-d11d-453f-a647-dcd2058478c9,education,I did it but I tried 65x31 and it gave me a wrong answer,SADNESS,1,,disappointment (0.399)
19fc4d4c-2981-40ca-9669-1a822738e9e6,bro are you a Nestlé CEO?,5b51197b-86e1-499f-9265-99c7f9cf7fe7,education,bro are you a Nestl CEO?,SURPRISE,1,,curiosity (0.663)
62bc6784-20aa-47aa-8956-162e46cd9fb7,Don't let bro get up the corporate ladder😂🥀,5b51197b-86e1-499f-9265-99c7f9cf7fe7,education,Don't let bro get up the corporate ladder :face_with_tears_of_joy: :wilted_flower:,NEUTRAL,0,JOY,neutral (0.894)
e11e79cf-d039-4ce3-b6cc-03d1ae9f6f56,"Mr. O'Hare?
That you?",5b51197b-86e1-499f-9265-99c7f9cf7fe7,education,Mr. O'Hare? That you?,NEUTRAL,0,SURPRISE,neutral (0.638)
7d797d82-e7f4-44fd-a7eb-2e71ae7feeb6,Delete this bro,5b51197b-86e1-499f-9265-99c7f9cf7fe7,education,Delete this bro,NEUTRAL,1,,neutral (0.992)
6aa598af-e02b-45b9-926e-50f4ee37e746,Literally the Lorax movie,5b51197b-86e1-499f-9265-99c7f9cf7fe7,education,Literally the Lorax movie,NEUTRAL,1,,neutral (0.997)
e9e3c97d-e6ea-4ecc-8f12-3e2d4b3d76f9,[Sticker] fake taxi,6d42e3e3-20fa-453b-a702-df7f191136f9,education,fake taxi,NEUTRAL,1,,neutral (0.676)
7ab64e69-f56b-4679-8fa1-4b3eaf95e30b,[Sticker] Me when I accept the bracelet,6d42e3e3-20fa-453b-a702-df7f191136f9,education,Me when I accept the bracelet,NEUTRAL,1,,neutral (0.919)
3c55b9d1-e68e-4205-8de6-285a89290a6a,The taxi one can also be done by just driving slower so it takes longer to get to the destination and by taking longer routes,6d42e3e3-20fa-453b-a702-df7f191136f9,education,The taxi one can also be done by just driving slower so it takes longer to get to the destination and by taking longer routes,NEUTRAL,1,,neutral (0.893)
185bd917-c146-4458-94ef-9d7bdc33c81f,I follow you and a Heart your video I love your videos 😁,6d42e3e3-20fa-453b-a702-df7f191136f9,education,I follow you and a Heart your video I love your videos :beaming_face_with_smiling_eyes:,JOY,1,,love (0.986)
afd46120-f88d-487a-8a65-5b489fb6011d,the worst scam is going to the Philippines,6d42e3e3-20fa-453b-a702-df7f191136f9,education,the worst scam is going to the Philippines,ANGER,1,,disgust (0.398)
9e2e0eae-45c5-4910-b6ce-d169697dc2ff,I'd rather walk,6d42e3e3-20fa-453b-a702-df7f191136f9,education,I'd rather walk,NEUTRAL,1,,neutral (0.993)
6d80d064-4d47-4aa5-8ab5-2e9d5be08a73,"Im 1 away from the 10,000th share",6d42e3e3-20fa-453b-a702-df7f191136f9,education,"Im 1 away from the 10,000th share",NEUTRAL,1,,neutral (0.99)
b6c58d79-ce24-4f97-bc42-04d194a3e04f,[Sticker] Should've used sound man technique ✌️,8b106f7f-69d9-4ecb-9e5e-b5c9969bd877,education,Should've used sound man technique :victory_hand:,NEUTRAL,1,,neutral (0.97)
2bb73ba8-6aca-446d-82e1-c4b9cd738966,just wanted to say thank you for placing normal and un-normal measurements in the video,8b106f7f-69d9-4ecb-9e5e-b5c9969bd877,education,just wanted to say thank you for placing normal and unnormal measurements in the video,JOY,1,,gratitude (0.997)
72933bb3-4b01-434e-a105-04e5b8462224,Skipping run,8b106f7f-69d9-4ecb-9e5e-b5c9969bd877,education,Skipping run,NEUTRAL,1,,neutral (0.997)
382d0d60-29a1-48fe-a5f7-b8730b5e89d1,Thats where I come in,8b106f7f-69d9-4ecb-9e5e-b5c9969bd877,education,Thats where I come in,NEUTRAL,1,,neutral (0.948)
76ebc56d-a660-461e-be5e-813c0829be0f,I figured this out when I was 5,8b106f7f-69d9-4ecb-9e5e-b5c9969bd877,education,I figured this out when I was 5,SURPRISE,1,,realization (0.875)
8e726c48-a11f-4e0e-b974-36c89e67e47e,You only make about 2k profit,8dcacb59-e2f6-4ead-bfe0-5dfba8da4bf6,education,You only make about 2k profit,NEUTRAL,1,,neutral (0.888)
c9817715-809e-4f9a-8365-d8177bde0e78,Yeah HP ink use normal like canon.,8dcacb59-e2f6-4ead-bfe0-5dfba8da4bf6,education,Yeah HP ink use normal like canon.,JOY,1,,approval (0.731)
b533dcc0-b317-4a47-bc03-b4ffdcea5193,Thats not how it works,8dcacb59-e2f6-4ead-bfe0-5dfba8da4bf6,education,Thats not how it works,ANGER,1,,disapproval (0.92)
174524ba-a5de-453c-b0a5-27ab920f0cdd,[Sticker] How did he know I have a printer in my house,8dcacb59-e2f6-4ead-bfe0-5dfba8da4bf6,education,How did he know I have a printer in my house,NEUTRAL,0,SURPRISE,neutral (0.433)
53c2b67f-5709-4284-bb32-ac38bda54426,Get a laser printer and print everything in black,8dcacb59-e2f6-4ead-bfe0-5dfba8da4bf6,education,Get a laser printer and print everything in black,NEUTRAL,1,,neutral (0.989)
c75fcfdd-7407-4a01-8d49-484c0b133313,Lmfao well this was a lie. You’re buying a cartridge,8dcacb59-e2f6-4ead-bfe0-5dfba8da4bf6,education,Lmfao well this was a lie. You're buying a cartridge,NEUTRAL,0,JOY,neutral (0.426)
a81bf1fb-fd53-47f7-b59c-da1521974174,She candy?:) @Becky,974521cc-daaf-49e8-a9d5-32991ef29a04,education,She candy?:,NEUTRAL,1,,neutral (0.797)
a9fd9d25-c318-403e-b9db-451d7f8bb947,Wait. Does electricity run through that membrane so both sides of the brain can still talk to each other?,974521cc-daaf-49e8-a9d5-32991ef29a04,education,Wait. Does electricity run through that membrane so both sides of the brain can still talk to each other?,SURPRISE,1,,curiosity (0.65)
3c4443af-73d5-435c-ade9-80bc7e6dc036,My brain immediately recognized what this is before you said it's a walnut shell,974521cc-daaf-49e8-a9d5-32991ef29a04,education,My brain immediately recognized what this is before you said it's a walnut shell,SURPRISE,1,,realization (0.812)
70a8fb6f-c669-4cb3-9454-0ed9bacf00ef,😳😳😳,974521cc-daaf-49e8-a9d5-32991ef29a04,education,:flushed_face: :flushed_face: :flushed_face:,NEUTRAL,1,,neutral (0.998)
b91f0c23-34e6-44af-bc48-4bce0ab5fbfe,I always thought my brain was just sitting in juice like pickles in a pickle jar.,974521cc-daaf-49e8-a9d5-32991ef29a04,education,I always thought my brain was just sitting in juice like pickles in a pickle jar.,SURPRISE,1,,realization (0.485)
de91441b-d394-4b84-9073-434646d669d9,PUT. IT. BACK.,974521cc-daaf-49e8-a9d5-32991ef29a04,education,PUT. IT. BACK.,NEUTRAL,1,,neutral (0.761)
925f4b3d-668d-4e61-8858-15c8692492ff,My brain learning about it's self: 🤯,974521cc-daaf-49e8-a9d5-32991ef29a04,education,My brain learning about it's self: :exploding_head:,NEUTRAL,0,SURPRISE,neutral (0.997)
232a1b06-91d5-4e4a-8fb6-0bd3e82a33ee,My goodness I am in love with space probably too much. as a child I was scared of it but now I am fascinated by it,be381742-af7f-4b7c-81b2-08411be3dab7,education,My goodness I am in love with space probably too much. as a child I was scared of it but now I am fascinated by it,JOY,1,,love (0.787)
1367c146-1920-43e6-bb5c-d544c258be84,"step one:- pick any grass you see in the garden
step two:- crush it
step three:- make roll
step four:- make this video😂😂",be381742-af7f-4b7c-81b2-08411be3dab7,education,step one: pick any grass you see in the garden step two: crush it step three: make roll step four: make this video :face_with_tears_of_joy: :face_with_tears_of_joy:,NEUTRAL,0,JOY,neutral (0.985)
a79337df-1e09-418e-b050-c7cf67ca37af,follow back,ef02a91e-f9b8-439a-b9c0-e7e5a001f1e8,education,follow back,NEUTRAL,1,,neutral (0.998)
db2f035b-c283-47ec-9887-f971c9b2def2,"step one:- pick any grass you see in the garden
step two:- crush it
step three:- make roll
step four:- make this video😂😂",ef02a91e-f9b8-439a-b9c0-e7e5a001f1e8,education,step one: pick any grass you see in the garden step two: crush it step three: make roll step four: make this video :face_with_tears_of_joy: :face_with_tears_of_joy:,NEUTRAL,0,JOY,neutral (0.985)
f74f2add-409b-44a0-a44e-f2fe856c697f,❤️❤️❤,ef02a91e-f9b8-439a-b9c0-e7e5a001f1e8,education,:red_heart: :red_heart: :red_heart:,NEUTRAL,0,JOY,neutral (0.998)
71817067-ba6b-4f1b-b8c5-4a1d05088252,When the government cuts nasa’s budget,ef02a91e-f9b8-439a-b9c0-e7e5a001f1e8,education,When the government cuts nasa's budget,NEUTRAL,1,,neutral (0.989)
c6fce931-3082-4153-9dda-bdcd9929b447,me watching interstellar and already knowing that because of romilly explaining that to cooper in the same way:,ef02a91e-f9b8-439a-b9c0-e7e5a001f1e8,education,me watching interstellar and already knowing that because of romilly explaining that to cooper in the same way:,NEUTRAL,1,,neutral (0.983)
26a9f9e5-5979-49bc-a7e6-c5e8fadb2dbb,many just need The hole,ef02a91e-f9b8-439a-b9c0-e7e5a001f1e8,education,many just need The hole,NEUTRAL,1,,neutral (0.997)
54928260-f383-4535-839e-ae07aacf15a5,"if you mix different ratios, can you have the flame start off one color, then shift to another others after the smaller fuel burns off?",fbb62275-f61a-4145-914e-1a4c2b2fffbd,education,"if you mix different ratios, can you have the flame start off one color, then shift to another others after the smaller fuel burns off?",SURPRISE,1,,curiosity (0.468)
ab0f15d4-e2d3-46ab-b7c3-b3cdceb32349,“Alumi-NOM” 😂😂,fbb62275-f61a-4145-914e-1a4c2b2fffbd,education,AlumiNOM :face_with_tears_of_joy: :face_with_tears_of_joy:,JOY,1,,joy (0.613)
b48d29bc-ccd2-41cf-b0f3-01a5581d5785,anyone else had Dabi Vibes at the blue one? 👁️👄👁️✌🏻,fbb62275-f61a-4145-914e-1a4c2b2fffbd,education,anyone else had Dabi Vibes at the blue one? :eye: :mouth: :eye: :victory_hand_light_skin_tone:,NEUTRAL,1,,neutral (0.764)
a41f227f-993a-40cd-9537-abf51af7ddc6,Show the invisible fire next!!! Not very many people know about it,fbb62275-f61a-4145-914e-1a4c2b2fffbd,education,Show the invisible fire next!!! Not very many people know about it,NEUTRAL,1,,neutral (0.996)
ca4545fb-3ffc-4156-92ef-05458f76d8bd,I WANT BLACK LED LIGHTS THAT LOOK LIKE THAT WHITE FLAME,fbb62275-f61a-4145-914e-1a4c2b2fffbd,education,I WANT BLACK LED LIGHTS THAT LOOK LIKE THAT WHITE FLAME,JOY,1,,desire (0.827)
c5a5e91c-ccd3-45d8-b2c9-a65617aba1da,"And then you have a fire that is almost ""invisible"" that is super dangerous and Firefighters hate them alot",fbb62275-f61a-4145-914e-1a4c2b2fffbd,education,And then you have a fire that is almost invisible that is super dangerous and Firefighters hate them alot,FEAR,1,,fear (0.654)
0f64654c-80f8-43c1-bb57-522dc87d9368,I need Black flame...😏,fbb62275-f61a-4145-914e-1a4c2b2fffbd,education,I need Black flame... :smirking_face:,NEUTRAL,1,,neutral (0.936)
585f5229-c06f-45b1-8f32-7fd366ce0c05,bro might be Kira in fact,11388a66-eef6-49f0-8e01-5319d9b395c8,gaming,bro might be Kira in fact,NEUTRAL,1,,neutral (0.989)
37d6f398-7cd6-4a5d-b496-1abae7bf918a,And people pay for Netflix,11388a66-eef6-49f0-8e01-5319d9b395c8,gaming,And people pay for Netflix,NEUTRAL,1,,neutral (0.993)
9abfe050-e6ce-4dea-97f7-0febf16a5635,sorry for playing your game bro🥀,11388a66-eef6-49f0-8e01-5319d9b395c8,gaming,sorry for playing your game bro :wilted_flower:,SADNESS,1,,remorse (0.838)
20cedfe9-8fd1-4e50-a81c-219afe6afdb2,Its not that serious✌️😭,11388a66-eef6-49f0-8e01-5319d9b395c8,gaming,Its not that serious :victory_hand: :loudly_crying_face:,NEUTRAL,1,,neutral (0.8)
2ddf2912-8ebf-4177-a291-8ba35b782bd4,[Sticker] 1v1 rank,268af5d3-a480-4414-b0b9-1ffc536dfe2f,gaming,1v1 rank,NEUTRAL,1,,neutral (0.998)
84ad8266-025e-44f1-9c1f-adb114a34637,Fs want to be diamond 1 in 1v1,268af5d3-a480-4414-b0b9-1ffc536dfe2f,gaming,Fs want to be diamond 1 in 1v1,NEUTRAL,1,,neutral (0.995)
f2ade827-de67-4caf-bf16-663e72c9d473,[Sticker] This coming onto my fyp🥹,268af5d3-a480-4414-b0b9-1ffc536dfe2f,gaming,This coming onto my fyp :face_holding_back_tears:,NEUTRAL,1,,neutral (0.993)
29771e8a-a220-47ab-b09a-8efcfe868fdb,[Sticker] whatever dev had this idea I love you,268af5d3-a480-4414-b0b9-1ffc536dfe2f,gaming,whatever dev had this idea I love you,JOY,1,,love (0.94)
20ba8647-58bc-46f0-8888-494e0f254aec,I like it actually love it,268af5d3-a480-4414-b0b9-1ffc536dfe2f,gaming,I like it actually love it,JOY,1,,love (0.991)
98cb27bb-a09b-4fa0-ae26-039681d93f7e,”Ball game” 💔,3490dbb1-2a0d-488c-843f-3d296dfb0e1d,gaming,Ball game :broken_heart:,SADNESS,1,,sadness (0.944)
2d19ee4e-19c3-472f-a528-dcb2ed973ac2,[Sticker] Rocket league in 2036,3490dbb1-2a0d-488c-843f-3d296dfb0e1d,gaming,Rocket league in 2036,NEUTRAL,1,,neutral (0.998)
4d99e040-6d78-4ca9-bfe2-a3cb8045a4b3,He was faking bro trust,3490dbb1-2a0d-488c-843f-3d296dfb0e1d,gaming,He was faking bro trust,NEUTRAL,1,,neutral (0.987)
aa71633b-a21d-4686-92a4-15f925c784a2,Yesss!!!,3490dbb1-2a0d-488c-843f-3d296dfb0e1d,gaming,Yesss!!!,NEUTRAL,1,,neutral (0.944)
e3ff0b36-d7ad-4ebd-bc4d-27c7b50c079c,[Sticker] i was looking for a job and I found a job,3490dbb1-2a0d-488c-843f-3d296dfb0e1d,gaming,i was looking for a job and I found a job,NEUTRAL,1,,neutral (0.25)
77d9df6c-1877-424f-bf15-10984c94f7c2,[Sticker] bro thats me but its cause the side roll no no workie for some bs reason 😭,3490dbb1-2a0d-488c-843f-3d296dfb0e1d,gaming,bro thats me but its cause the side roll no no workie for some bs reason :loudly_crying_face:,NEUTRAL,0,SURPRISE,neutral (0.971)
1678bb83-2515-4635-9bf3-87f69031d7ff,Why didn’t you go and score it?,3490dbb1-2a0d-488c-843f-3d296dfb0e1d,gaming,Why didn't you go and score it?,SURPRISE,1,,curiosity (0.57)
d5e498d9-aab3-4963-870e-f880d5ca78d3,Why is this so funny 🤣🤣🤣,4823fc17-728e-4ffa-9a7d-da4370362a46,gaming,Why is this so funny :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing:,JOY,1,,amusement (0.956)
c173f066-89fb-4c6c-8de1-81cd3e4c1497,CHECKK MY REPOST,4823fc17-728e-4ffa-9a7d-da4370362a46,gaming,CHECKK MY REPOST,NEUTRAL,1,,neutral (0.997)
7f90ef01-cb55-44bc-af79-e5f072f231b3,That’s hilarious,4823fc17-728e-4ffa-9a7d-da4370362a46,gaming,That's hilarious,JOY,1,,amusement (0.973)
f17db12a-ad2b-4914-b90a-06c7f18c2bef,SEE MY REPOSTT,4823fc17-728e-4ffa-9a7d-da4370362a46,gaming,SEE MY REPOSTT,NEUTRAL,1,,neutral (0.997)
b128728b-b0c6-47a6-a54e-3242b4e2356b,@lu26xoxo can we do this if Harry gets it on his ps5,4823fc17-728e-4ffa-9a7d-da4370362a46,gaming,can we do this if Harry gets it on his ps5,NEUTRAL,1,,neutral (0.736)
94581d46-fc14-42ad-948b-ff934b4f157c,I was sleepy but now I don’t my whole body just woke up thx,5b8a816d-0c61-4b4c-ace6-672217aec1f1,gaming,I was sleepy but now I don't my whole body just woke up thx,JOY,1,,gratitude (0.981)
64f85439-f957-406f-b950-10207208185b,One two there four five six,5b8a816d-0c61-4b4c-ace6-672217aec1f1,gaming,One two there four five six,NEUTRAL,1,,neutral (0.982)
fec98296-42b0-4853-b25f-e5f1229c94c8,Holy sh*t !!!,5b8a816d-0c61-4b4c-ace6-672217aec1f1,gaming,Holy sht !!!,SURPRISE,1,,surprise (0.595)
559add0f-5c2f-47df-920a-67c9ee371e1b,[Sticker] I have a heart attack,5b8a816d-0c61-4b4c-ace6-672217aec1f1,gaming,I have a heart attack,SADNESS,1,,sadness (0.744)
23d87db3-e236-4b15-b6f1-bd9fc7f36314,Bro in INTERSTELLAR planet,5b8a816d-0c61-4b4c-ace6-672217aec1f1,gaming,Bro in INTERSTELLAR planet,NEUTRAL,1,,neutral (0.998)
10b43625-e473-4008-b01d-bb1f238efb5c,"Thank you, brother.",5b8a816d-0c61-4b4c-ace6-672217aec1f1,gaming,"Thank you, brother.",JOY,1,,gratitude (0.999)
6ecac698-1a7e-4634-bcc1-3ec1f09c350a,[Sticker] I haven't experienced a jump scare like that in a while. thanks bro.,5b8a816d-0c61-4b4c-ace6-672217aec1f1,gaming,I haven't experienced a jump scare like that in a while. thanks bro.,JOY,1,,gratitude (0.995)
546f49c3-7d22-4f87-9aa6-334d9444721b,I don’t understand why do they dodge coins and not just roll under,930bdf99-0d68-4dc4-817a-a4e7c56d1de2,gaming,I don't understand why do they dodge coins and not just roll under,SURPRISE,1,,confusion (0.964)
a21d6864-d4e7-41b9-ba43-499a6ce69faa,[Sticker] 1M,930bdf99-0d68-4dc4-817a-a4e7c56d1de2,gaming,1M,NEUTRAL,1,,neutral (0.998)
7d9454d1-a07f-42c4-8728-f643ec397626,[Sticker] zagg 2022:,930bdf99-0d68-4dc4-817a-a4e7c56d1de2,gaming,zagg 2022:,NEUTRAL,1,,neutral (0.998)
e7f7868a-8ce9-4bd8-8202-57bdac548ccb,[Sticker] BILEL prime,930bdf99-0d68-4dc4-817a-a4e7c56d1de2,gaming,BILEL prime,NEUTRAL,1,,neutral (0.997)
7ad1f4f0-012c-491b-aa75-ba870bcf13e9,ngl bro clutched that up,930bdf99-0d68-4dc4-817a-a4e7c56d1de2,gaming,ngl bro clutched that up,NEUTRAL,1,,neutral (0.998)
413918a2-e3e8-4502-82d3-5aefe9adbea0,bro made his own glitch,930bdf99-0d68-4dc4-817a-a4e7c56d1de2,gaming,bro made his own glitch,NEUTRAL,1,,neutral (0.997)
03e70609-ce92-4060-bc68-3c56d6c74e8d,[Sticker] Me watching,a5a39659-9ed1-4b06-a977-4157a167cb13,gaming,Me watching,NEUTRAL,1,,neutral (0.997)
28452c0d-4921-43cc-b0d3-490d874b3624,can someone explain the 3rd skill?😅,a5a39659-9ed1-4b06-a977-4157a167cb13,gaming,can someone explain the 3rd skill? :grinning_face_with_sweat:,SURPRISE,1,,curiosity (0.608)
194204bf-fb1d-44c2-a58f-27b9bc3b95d4,and THATS why i quit this bullshit,a5a39659-9ed1-4b06-a977-4157a167cb13,gaming,and THATS why i quit this bullshit,ANGER,1,,annoyance (0.664)
48edd6c1-2756-4315-9dae-b2599ff7d3ea,"[Sticker] ""what is this? """,a5a39659-9ed1-4b06-a977-4157a167cb13,gaming,what is this?,SURPRISE,1,,curiosity (0.463)
6499e4b6-67ed-46d9-9cd3-274b09405e2c,First clip was 🤯,a5a39659-9ed1-4b06-a977-4157a167cb13,gaming,First clip was :exploding_head:,NEUTRAL,1,,neutral (0.998)
6405fe38-e6c9-4d0e-b98d-5549ffcc8029,Wtf was that Zoe 1st bomb clip,a5a39659-9ed1-4b06-a977-4157a167cb13,gaming,Wtf was that Zoe 1st bomb clip,ANGER,1,,anger (0.679)
8571407b-dcfc-4efd-89aa-28896903a073,Holy customs,a5a39659-9ed1-4b06-a977-4157a167cb13,gaming,Holy customs,NEUTRAL,1,,neutral (0.996)
b9a11775-ced7-4fc1-8474-b5d6098a8c22,[Sticker] I be banned by that,c1465afe-ceea-44e1-8a7d-7aadc6247e39,gaming,I be banned by that,NEUTRAL,1,,neutral (0.474)
f389a868-5db6-461e-9fa2-85b67358b5b9,the way she slowly looked back at u 😭😭,c1465afe-ceea-44e1-8a7d-7aadc6247e39,gaming,the way she slowly looked back at u :loudly_crying_face: :loudly_crying_face:,NEUTRAL,1,,neutral (0.984)
a13223d1-4e3f-4162-8631-346ff7048c6d,please bless my hear 🙏😭,c1465afe-ceea-44e1-8a7d-7aadc6247e39,gaming,please bless my hear :folded_hands: :loudly_crying_face:,JOY,1,,caring (0.89)
ce170702-c729-4a49-bee0-6113b849a4c9,that's the ping/fps difference right there,cb769617-b29a-4c21-abfa-5ce966c0bb4a,gaming,that's the pingfps difference right there,NEUTRAL,0,SURPRISE,neutral (0.977)
7823e4c3-3825-4306-96c5-0965542de830,SEE MY REPOSTT,cb769617-b29a-4c21-abfa-5ce966c0bb4a,gaming,SEE MY REPOSTT,NEUTRAL,1,,neutral (0.997)
88875b44-fae0-4e9d-abdd-5d05425b81c7,did I just thank God?😇,cb769617-b29a-4c21-abfa-5ce966c0bb4a,gaming,did I just thank God? :smiling_face_with_halo:,JOY,0,SURPRISE,gratitude (0.399)
a6f2a69f-3c60-473b-bd71-1c6a711f0faa,freefire player,cb769617-b29a-4c21-abfa-5ce966c0bb4a,gaming,freefire player,NEUTRAL,1,,neutral (0.998)
