"id","text","video_id","category","clean_text","model_prediction","is_correct","actual_pillar","notes"
"5028c9f4-4bc1-436c-9550-eaf08ab11248","Hi","57c22ce0-6382-4d27-b37f-c068eab7c71a","gaming","Hi","NEUTRAL","1",,"neutral (0.998)"
"6d358f03-8fba-48d7-b389-bf8e60df02a1","A homage to freshy boy","57c22ce0-6382-4d27-b37f-c068eab7c71a","gaming","A homage to freshy boy","NEUTRAL","1",,"neutral (0.943)"
"cf403cbe-ee19-4204-be43-ac1cc7d383ea","its a wonderful day for pie moment","57c22ce0-6382-4d27-b37f-c068eab7c71a","gaming","its a wonderful day for pie moment","JOY","1",,"joy (0.69)"
"009403d3-6cb4-48aa-8714-4ca5ea130bc9","Flats is so condescending to anyone who doesn’t play Rein.","5d0e73f1-6bc9-4b19-a7b2-6b4484956482","gaming","Flats is so condescending to anyone who doesn't play Rein.","NEUTRAL","1",,"neutral (0.715)"
"76758bd4-81b2-4c4c-bfd2-70096fad46df","coalesce is so easy to use is just line your ult trough your allies to your enemies so you use your team as shield meanwhile you heal them and deal massive damage<br><br>perfection","5d0e73f1-6bc9-4b19-a7b2-6b4484956482","gaming","coalesce is so easy to use is just line your ult trough your allies to your enemies so you use your team as shield meanwhile you heal them and deal massive damage perfection","NEUTRAL","1",,"neutral (0.927)"
"a30e54db-f45d-4cf9-bc8f-a22a9782ac1b","I like when I have a Moira who protects me from other Moira’s","5d0e73f1-6bc9-4b19-a7b2-6b4484956482","gaming","I like when I have a Moira who protects me from other Moira's","JOY","1",,"love (0.928)"
"a2f82130-6f7d-458d-a85b-3fe81b81735f","Stat-obsessed goblins need to realize that a support with actual fucking utility is infinitely more useful than a Moira in almost every scenario, especially after Lifeweaver got gigabuffed","5d0e73f1-6bc9-4b19-a7b2-6b4484956482","gaming","Statobsessed goblins need to realize that a support with actual fucking utility is infinitely more useful than a Moira in almost every scenario, especially after Lifeweaver got gigabuffed","SURPRISE","0","ANGER","realization (0.755)"
"93040e5f-0e1a-4236-b6aa-7ac5a42331ad","When it fails 100 times you realise you had the assist off turn it on and it fails worse","615080ce-0468-40d2-abc6-c31304b83d2d","gaming","When it fails 100 times you realise you had the assist off turn it on and it fails worse","SURPRISE","1",,"realization (0.553)"
"3a4880cb-5813-4d92-87b5-2dac8502e961","Always. It&#39;s always the same issue.","615080ce-0468-40d2-abc6-c31304b83d2d","gaming","Always. It's always the same issue.","JOY","1",,"approval (0.602)"
"2a0c5c20-233c-44fc-8348-c96b0be619c4","The quickload button is my best friend","615080ce-0468-40d2-abc6-c31304b83d2d","gaming","The quickload button is my best friend","NEUTRAL","1",,"neutral (0.84)"
"18842dc9-0b59-41c1-b5c4-d441433888df","Me when I safely landed the computer unit while Jeb is approaching ground in a discarded station part at mach Jesus. Priorities.","615080ce-0468-40d2-abc6-c31304b83d2d","gaming","Me when I safely landed the computer unit while Jeb is approaching ground in a discarded station part at mach Jesus. Priorities.","NEUTRAL","1",,"neutral (0.976)"
"d32463b9-6c32-4af8-9c9d-40402fa7d37f","Rcs blocks and fins 😂😂","615080ce-0468-40d2-abc6-c31304b83d2d","gaming","Rcs blocks and fins :face_with_tears_of_joy: :face_with_tears_of_joy:","JOY","1",,"joy (0.566)"
"e5e7031e-ad35-4551-8d5b-530b148054e0","🤣🤣op thoughts","6a98846e-c366-450a-aa27-9b4717fa213f","gaming",":rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: op thoughts","NEUTRAL","0","JOY","neutral (0.555)"
"dd6da65a-37ea-41e0-8073-510797dfbfd9","Bro doesn’t know how a weather vane works","6a98846e-c366-450a-aa27-9b4717fa213f","gaming","Bro doesn't know how a weather vane works","NEUTRAL","1",,"neutral (0.95)"
"7325be4e-67f5-454d-81fc-c984cc080c44","Wtf is wrong with this guy","6a98846e-c366-450a-aa27-9b4717fa213f","gaming","Wtf is wrong with this guy","ANGER","1",,"anger (0.88)"
"8f963a12-8171-4061-a17e-6e59ba1edb0b","Did you know that you are playing a game","6a98846e-c366-450a-aa27-9b4717fa213f","gaming","Did you know that you are playing a game","NEUTRAL","1",,"neutral (0.758)"
"a512f27e-94c9-4837-b2e3-4eb0c9686ba3","did you know that the bomb is disarmed💀😭","6a98846e-c366-450a-aa27-9b4717fa213f","gaming","did you know that the bomb is disarmed :skull: :loudly_crying_face:","NEUTRAL","0","JOY","neutral (0.472)"
"28405b4b-3133-4077-9cbf-e988084b97e7","Bro’s been practicing","6de42e2a-a943-475d-afa5-4b0880fd443d","gaming","Bro's been practicing","NEUTRAL","0","JOY","neutral (0.997)"
"41f06f74-0277-4e75-b203-18f9fe5b8080","You think they drafted him in the war that&#39;s why we haven&#39;t heard from him?","6de42e2a-a943-475d-afa5-4b0880fd443d","gaming","You think they drafted him in the war that's why we haven't heard from him?","NEUTRAL","0","SURPRISE","neutral (0.742)"
"57b0f420-764b-4a34-a392-17e031ba9ed8","This shouldn’t have been too funny","6de42e2a-a943-475d-afa5-4b0880fd443d","gaming","This shouldn't have been too funny","JOY","1",,"amusement (0.769)"
"e7a3ba5c-7c66-443c-ad27-46d847e3788a","Nah bro is freaky 😭🥀🙏","6de42e2a-a943-475d-afa5-4b0880fd443d","gaming","Nah bro is freaky :loudly_crying_face: :wilted_flower: :folded_hands:","NEUTRAL","0","JOY","neutral (0.888)"
"75134790-d7cc-442d-840b-f9f7457d23cf","Shot shot best weapon in the world","6de42e2a-a943-475d-afa5-4b0880fd443d","gaming","Shot shot best weapon in the world","JOY","1",,"admiration (0.994)"
"f413e0bb-b16e-47ae-ae22-34cf404058c2","How do they make that with random red dust","8557c8f2-7fb1-419e-b3be-f9187c1ed2d2","gaming","How do they make that with random red dust","NEUTRAL","0","SURPRISE","neutral (0.431)"
"81fa28da-832d-4ca9-a3e6-028377fa8821","„Easy Tutorials“i can‘t even build a 10 Block house gng😭💔","8557c8f2-7fb1-419e-b3be-f9187c1ed2d2","gaming","Easy Tutorialsi can't even build a 10 Block house gng :loudly_crying_face: :broken_heart:","NEUTRAL","0","JOY","neutral (0.432)"
"f15a55e5-327e-46e1-9688-24c7b1269e46","256gb of ram i doubt it 😅","8557c8f2-7fb1-419e-b3be-f9187c1ed2d2","gaming","256gb of ram i doubt it :grinning_face_with_sweat:","SURPRISE","0","JOY","confusion (0.901)"
"955fc891-9439-41f2-acdc-200d13a5cb13","Broooo.... I don&#39;t even know how to build an automatic door😅😅","8557c8f2-7fb1-419e-b3be-f9187c1ed2d2","gaming","Broooo.... I don't even know how to build an automatic door :grinning_face_with_sweat: :grinning_face_with_sweat:","ANGER","0","JOY","disapproval (0.415)"
"c1249adc-4bdc-41e4-896c-20acf6831f2f","Y-you mean 256 _Mebi_bytes of RAM, right?","8557c8f2-7fb1-419e-b3be-f9187c1ed2d2","gaming","Yyou mean 256 _Mebi_bytes of RAM, right?","SURPRISE","1",,"confusion (0.391)"
"6fc6c74a-7ce8-449a-b17b-4f943e7cdfbb","Quality over quantity ahh gta5","968be112-eb9a-4eaa-81dc-e26fc34f1b3e","gaming","Quality over quantity ahh gta5","NEUTRAL","1",,"neutral (0.997)"
"65048e1f-c2b5-433c-8136-21361d10cc6c","Gta 4 is the best realistic GTA game so far.","968be112-eb9a-4eaa-81dc-e26fc34f1b3e","gaming","Gta 4 is the best realistic GTA game so far.","JOY","1",,"admiration (0.981)"
"22e8e079-274a-49fc-a11a-8bd726c37472","Why does gta 4 healing animation look like one from half life when scientist inject that syringe in you","968be112-eb9a-4eaa-81dc-e26fc34f1b3e","gaming","Why does gta 4 healing animation look like one from half life when scientist inject that syringe in you","NEUTRAL","0","SURPRISE","neutral (0.681)"
"c0c5f403-3903-486d-929f-926da8967fe0","Nico","968be112-eb9a-4eaa-81dc-e26fc34f1b3e","gaming","Nico","NEUTRAL","1",,"neutral (0.997)"
"de7c6c50-bf0d-4b74-a45c-7f17e058f965","how does  the yell help?","207795c7-8229-419b-b1cc-e67a608550bf","sport","how does the yell help?","SURPRISE","1",,"curiosity (0.721)"
"2e5956c2-f774-4c74-ae27-2bf065da4960","&quot;СТЕПАААН&quot;....","207795c7-8229-419b-b1cc-e67a608550bf","sport","....","NEUTRAL","1",,"neutral (0.997)"
"f8450238-a164-4d6b-8867-7c005b5d9a0d","I love how they appreciate and shed light on every aspect of the olympics and its organization!","207795c7-8229-419b-b1cc-e67a608550bf","sport","I love how they appreciate and shed light on every aspect of the olympics and its organization!","JOY","1",,"love (0.777)"
"714ebb90-ca41-4e99-ba55-ffa1216b5a0d","🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️","207795c7-8229-419b-b1cc-e67a608550bf","sport",":man_facepalming_light_skin_tone: :man_facepalming_light_skin_tone: :man_facepalming_light_skin_tone: :man_facepalming_light_skin_tone: :man_facepalming_light_skin_tone:","NEUTRAL","0","ANGER","neutral (0.998)"
"3ca384ac-a2ac-43c0-a2e4-1a1c0f4fbc70","Didn&#39;t the last airless ball cut up players&#39; hands?","2df9d079-8f24-4ece-8b31-e78f4e311dd6","sport","Didn't the last airless ball cut up players' hands?","NEUTRAL","0","SURPRISE","neutral (0.59)"
"14a64a96-3153-429f-a6cd-4edccdf349fe","This is a huge problem! Why do the people who are not shooting the balls allowed to change them. Let the people who are paid to make shots make that decision!","2df9d079-8f24-4ece-8b31-e78f4e311dd6","sport","This is a huge problem! Why do the people who are not shooting the balls allowed to change them. Let the people who are paid to make shots make that decision!","ANGER","1",,"annoyance (0.253)"
"5e8a25d3-6893-4f5a-bb32-ab56e23269bf","I think its a bad idea, even though the majority of players come from pretty big leagues and can alredy be used to it, there are some players that have a lot of potential but they cant afford a 3000 dollar ball, so maybe becouse of that they wont enter the league","2df9d079-8f24-4ece-8b31-e78f4e311dd6","sport","I think its a bad idea, even though the majority of players come from pretty big leagues and can alredy be used to it, there are some players that have a lot of potential but they cant afford a 3000 dollar ball, so maybe becouse of that they wont enter the league","ANGER","1",,"disapproval (0.88)"
"0b72852d-2501-4fa7-ba8f-749a9a9b158b","Are those designers thought about trypophobia and other 3rd party factor that could cause many player to hate the ball?","2df9d079-8f24-4ece-8b31-e78f4e311dd6","sport","Are those designers thought about trypophobia and other 3rd party factor that could cause many player to hate the ball?","SURPRISE","1",,"curiosity (0.728)"
"f36c578e-991d-491f-899a-3901ad5b0e56","What happens when late game all players are sweating and pass after pass the ball accumulate dirt and gunk inside the ball from the sweat and natural dust","2df9d079-8f24-4ece-8b31-e78f4e311dd6","sport","What happens when late game all players are sweating and pass after pass the ball accumulate dirt and gunk inside the ball from the sweat and natural dust","SURPRISE","1",,"curiosity (0.391)"
"6c3be90f-30e5-4938-97a1-1a087b108e78","Love to see all with Flo jo to gethere they would smash ever record","351466bf-5651-4b75-941a-626dd6a0264f","sport","Love to see all with Flo jo to gethere they would smash ever record","JOY","1",,"love (0.93)"
"dd4c8f62-2862-40ae-b2fa-06f64b2d9cec","🎼 🎵 ❤  has anyone seen FEI in Nairobi Kenya...  Epitome 🏨 🛏 🛎 let SECURITY know this his brother the 🩺⚕️🥼 WAHTUCAHCA <br><br>Or 🐙 from BOME_ 🌍 🔭","351466bf-5651-4b75-941a-626dd6a0264f","sport",":musical_score: :musical_note: :red_heart: has anyone seen FEI in Nairobi Kenya... Epitome :hotel: :bed: :bellhop_bell: let SECURITY know this his brother the :stethoscope: :medical_symbol: :lab_coat: WAHTUCAHCA Or :octopus: from BOME_ :globe_showing_EuropeAfrica: :telescope:","NEUTRAL","1",,"neutral (0.993)"
"265b7c89-fecf-451c-998f-34e01f2666be","They don&#39;t run good 🎉","351466bf-5651-4b75-941a-626dd6a0264f","sport","They don't run good :party_popper:","ANGER","1",,"disapproval (0.779)"
"21afa3e2-3977-49b7-87cc-178dc91907e0","My hands are sweaty watching this 💀","6ddeb405-763c-4e69-933b-5d292fe5c549","sport","My hands are sweaty watching this :skull:","NEUTRAL","0","FEAR","neutral (0.87)"
"f86998c8-cd53-4c00-aa7d-c14a0bec0e4a","Awesome","6ddeb405-763c-4e69-933b-5d292fe5c549","sport","Awesome","JOY","1",,"admiration (0.991)"
"f073df75-7bb6-4455-86f5-6febe74c5104","Where is a place like this???","6ddeb405-763c-4e69-933b-5d292fe5c549","sport","Where is a place like this???","SURPRISE","1",,"curiosity (0.61)"
"8f353b4f-5a55-450b-a243-873dc2111254","That is just not 2m at the beginning 😂 she’d  have to be less than 4ft","6ddeb405-763c-4e69-933b-5d292fe5c549","sport","That is just not 2m at the beginning :face_with_tears_of_joy: she'd have to be less than 4ft","NEUTRAL","0","JOY","neutral (0.861)"
"2fd6c535-84b2-476b-9b7e-e3f1c96953dd","How fragile is Bernardo to get thrown off by that weak ass standing tackle","6e814457-d4d1-4837-8025-ec429c735fb1","sport","How fragile is Bernardo to get thrown off by that weak ass standing tackle","NEUTRAL","0","SURPRISE","neutral (0.535)"
"8ab8a554-d4e3-467d-957b-7495bd0d0623","The idea is outstanding I enjoyed every second of it.","6e814457-d4d1-4837-8025-ec429c735fb1","sport","The idea is outstanding I enjoyed every second of it.","JOY","1",,"joy (0.541)"
"8c9b69ed-10a7-499c-8af5-b3dc834da9b0","Watching this guy play while holding a ball is giving me anxiety","ad7ce8d4-92c6-4d5c-b5c0-c3dac7d47e76","sport","Watching this guy play while holding a ball is giving me anxiety","FEAR","1",,"nervousness (0.668)"
"f4a9052e-a081-4c5f-9686-8b1de2918bc1","Bahrami reminds me so much of my father. He was such a good tennis player and was also a great jokester. <br>Miss him dearly.","ad7ce8d4-92c6-4d5c-b5c0-c3dac7d47e76","sport","Bahrami reminds me so much of my father. He was such a good tennis player and was also a great jokester. Miss him dearly.","JOY","1",,"admiration (0.868)"
"bc71f22c-e112-433d-bc7d-f5e947f77328","レジェンド達に祝福を✨","ad7ce8d4-92c6-4d5c-b5c0-c3dac7d47e76","sport",":sparkles:","NEUTRAL","1",,"neutral (0.998)"
"a59f3f10-61e0-46b0-acb7-a893a90e835f","Где Эртугрул???","c08ae721-a520-482b-b656-38a921176e1d","sport","???","NEUTRAL","0","SURPRISE","neutral (0.991)"
"40fca887-ab1a-4051-9054-d299dc37437e","where is Irene&#39;s?","c08ae721-a520-482b-b656-38a921176e1d","sport","where is Irene's?","SURPRISE","1",,"curiosity (0.44)"
"537451c5-5488-4a60-932f-e777128b14d2","It’s actually incredibly easy to hit bull","c08ae721-a520-482b-b656-38a921176e1d","sport","It's actually incredibly easy to hit bull","JOY","1",,"approval (0.561)"
"4d9a4b7b-97d8-4035-83ca-e15332dc5db1","🎉🎉🎉","c688fbe9-bdd3-48df-9061-bce5773c9ae6","sport",":party_popper: :party_popper: :party_popper:","NEUTRAL","0","JOY","neutral (0.998)"
"4331f26c-f6f2-49df-84e0-10b631f185d8","The way my jaw dropped watching this!","c688fbe9-bdd3-48df-9061-bce5773c9ae6","sport","The way my jaw dropped watching this!","NEUTRAL","0","SURPRISE","neutral (0.528)"
"2b8dec1a-20b4-4f87-8bf6-d451740e3581","No one was there","c688fbe9-bdd3-48df-9061-bce5773c9ae6","sport","No one was there","NEUTRAL","1",,"neutral (0.997)"
"3cb8a310-d0a2-4978-b6f4-eaf6769072e7","why are these 2 running the same","c688fbe9-bdd3-48df-9061-bce5773c9ae6","sport","why are these 2 running the same","SURPRISE","1",,"curiosity (0.372)"
"030dae3b-7db3-481e-99bf-622a0505c1f4","yes","cc463db6-bfa8-486a-89a3-b13878d94f79","sport","yes","JOY","1",,"approval (0.483)"
"7746f1ba-4ef0-4a34-9d4d-bf9b81e9ef16","What is the song name","cc463db6-bfa8-486a-89a3-b13878d94f79","sport","What is the song name","SURPRISE","1",,"curiosity (0.604)"
"9ae75b4c-65fc-4c79-a970-e92d0ede7c3b","It is Alysa’s smile that makes her performance unforgettable ❤🎉.","cc463db6-bfa8-486a-89a3-b13878d94f79","sport","It is Alysa's smile that makes her performance unforgettable :red_heart: :party_popper: .","JOY","1",,"admiration (0.795)"
"9d6715ce-14af-4778-8e50-cc6d59099e0e","How dare they take out the point","cc463db6-bfa8-486a-89a3-b13878d94f79","sport","How dare they take out the point","ANGER","1",,"anger (0.865)"
"1ed985e7-9cd7-40ef-ac68-849d947a47ec","That was gods power 🙏","f39654af-67d7-4d4d-a3df-c49ac4003a3a","sport","That was gods power :folded_hands:","NEUTRAL","1",,"neutral (0.997)"
"2d4a53a9-d829-42e5-867d-3051c3123d7c","I watch this game was happy auburn","f39654af-67d7-4d4d-a3df-c49ac4003a3a","sport","I watch this game was happy auburn","JOY","1",,"joy (0.971)"
"84a4dc51-910c-404a-9822-11e752df2962","Imagine there was a late flag when everyone ran on the field","f39654af-67d7-4d4d-a3df-c49ac4003a3a","sport","Imagine there was a late flag when everyone ran on the field","NEUTRAL","1",,"neutral (0.971)"
"2b7a5650-ee4f-42d8-94b7-c2c79cb77947","😮😮😮😮😮😮😮😮😮😮😮😮😮😮🎉🎉🎉","f39654af-67d7-4d4d-a3df-c49ac4003a3a","sport",":face_with_open_mouth: :face_with_open_mouth: :face_with_open_mouth: :face_with_open_mouth: :face_with_open_mouth: :face_with_open_mouth: :face_with_open_mouth: :face_with_open_mouth: :face_with_open_mouth: :face_with_open_mouth: :face_with_open_mouth: :face_with_open_mouth: :face_with_open_mouth: :face_with_open_mouth: :party_popper: :party_popper: :party_popper:","NEUTRAL","0","JOY","neutral (0.998)"
"622072c6-d348-4328-a18a-6640c7d658f6","the aura of GPU","1500f4b9-64e0-4c64-b828-1bc49dfa9eeb","tech","the aura of GPU","NEUTRAL","1",,"neutral (0.998)"
"d99426cc-7bc6-43ee-aa6f-c9ee3b8298fe","So which is which?","1500f4b9-64e0-4c64-b828-1bc49dfa9eeb","tech","So which is which?","SURPRISE","1",,"curiosity (0.453)"
"53f26957-4392-4ba4-8af0-0b330686a5ec","There will be a day where CPU and GPU will be together, most things are made for CPU to handle that’s old stuff, CPU next can be used for small tasks GPU will be the main calculator and visual presentation.","1500f4b9-64e0-4c64-b828-1bc49dfa9eeb","tech","There will be a day where CPU and GPU will be together, most things are made for CPU to handle that's old stuff, CPU next can be used for small tasks GPU will be the main calculator and visual presentation.","NEUTRAL","1",,"neutral (0.986)"
"d76c23f3-0a49-4d66-9a89-81ce2019eae3","No jokes about Ark or Arch Linux?","1b89e60f-364c-4d81-951c-85bb9f37140f","tech","No jokes about Ark or Arch Linux?","NEUTRAL","0","SURPRISE","neutral (0.914)"
"75de062d-1da4-47ab-82aa-e5aeb134d6a0","Is that John Linux?","1b89e60f-364c-4d81-951c-85bb9f37140f","tech","Is that John Linux?","SURPRISE","1",,"confusion (0.371)"
"a029fd0a-d172-4f77-8427-d0b582a7ea28","Why are his teeth so dirty","1b89e60f-364c-4d81-951c-85bb9f37140f","tech","Why are his teeth so dirty","ANGER","1",,"disgust (0.27)"
"41f62c7d-63db-4697-9b90-7316d82d3d94","If they high five, it makes an arc.","1b89e60f-364c-4d81-951c-85bb9f37140f","tech","If they high five, it makes an arc.","NEUTRAL","1",,"neutral (0.998)"
"6160b0c3-3b84-4547-9429-8d43512cd96b","Anti matter magnetic bottle traps...is a  line I&#39;ve read in scifi for decades and now it&#39;s real... 😎","2e6c9caa-79ca-4968-8aa4-bd89258d7487","tech","Anti matter magnetic bottle traps...is a line I've read in scifi for decades and now it's real... :smiling_face_with_sunglasses:","NEUTRAL","0","JOY","neutral (0.862)"
"07c908fd-879c-432a-9290-21dd2c2e9d18","I hope this helps clean up nuclear waste somehow.","2e6c9caa-79ca-4968-8aa4-bd89258d7487","tech","I hope this helps clean up nuclear waste somehow.","JOY","1",,"optimism (0.968)"
"0abb72fb-05a0-4ffe-8ba5-56e43acb2158","Watch anti matter be turned into a bomb fuel","2e6c9caa-79ca-4968-8aa4-bd89258d7487","tech","Watch anti matter be turned into a bomb fuel","NEUTRAL","0","JOY","neutral (0.997)"
"36c25799-89c2-4a3a-a265-e9dbf0b024db","So...can we make an antimatter bomb?","2e6c9caa-79ca-4968-8aa4-bd89258d7487","tech","So...can we make an antimatter bomb?","SURPRISE","1",,"curiosity (0.802)"
"68b5f704-ef04-445e-96a6-9e82b5c7b0e3","I just did a really big research project on antimatter and magnetic vacuum traps ect….. ask me anything","2e6c9caa-79ca-4968-8aa4-bd89258d7487","tech","I just did a really big research project on antimatter and magnetic vacuum traps ect.. ask me anything","NEUTRAL","1",,"neutral (0.8)"
"0cb96dd4-10a9-4317-bba0-b66fb9c63b1a","Man, I know it’s supposed to be burned, but you couldn’t pay me all the money on the planet to climb into that piece of hammered sh*t. 😂💩","408ffedf-7666-4eea-bac4-73b6de31ce27","tech","Man, I know it's supposed to be burned, but you couldn't pay me all the money on the planet to climb into that piece of hammered sht. :face_with_tears_of_joy: :pile_of_poo:","NEUTRAL","0","JOY","neutral (0.866)"
"ae3ee67b-4e65-49e6-8a92-d7d504f7442c","&#39;To boldly go where no man has gone before &#39;? it&#39;s 67 years since nasa put man on the moon, artemis 2 is doing absolutely nothing new. Space exploration when billions live below the poverty line is like buying a Ferrari when you can&#39;t afford to feed yourself, utterly pointless especially when man surpassed the achievements of artemisia 2, 6 decades ago","408ffedf-7666-4eea-bac4-73b6de31ce27","tech","'To boldly go where no man has gone before '? it's 67 years since nasa put man on the moon, artemis 2 is doing absolutely nothing new. Space exploration when billions live below the poverty line is like buying a Ferrari when you can't afford to feed yourself, utterly pointless especially when man surpassed the achievements of artemisia 2, 6 decades ago","NEUTRAL","0","ANGER","neutral (0.842)"
"c21b81a5-099f-47d4-99b8-af5848db070b","What it is?","408ffedf-7666-4eea-bac4-73b6de31ce27","tech","What it is?","NEUTRAL","0","SURPRISE","neutral (0.583)"
"0e0c0369-f5ee-43fc-ae62-3b47220666ff","Imagine being the US Navy and thinking 20 grunts are a better, more efficient way to hoist an apparatus over a winch or motor-driven machine.  Hilariously sad.","408ffedf-7666-4eea-bac4-73b6de31ce27","tech","Imagine being the US Navy and thinking 20 grunts are a better, more efficient way to hoist an apparatus over a winch or motordriven machine. Hilariously sad.","JOY","0","ANGER","amusement (0.815)"
"f4a25553-47b4-4dbf-af91-92d539ce91da","Dude even vivo did that.... Why make features worse","53cc45e7-78a0-49f1-a7df-e8e0e2ef952e","tech","Dude even vivo did that.... Why make features worse","ANGER","1",,"annoyance (0.35)"
"859cea24-9df3-4459-9eaa-7fd6aac47854","Samsung UI is ultra customisable and also thanks to GoodLock 🔥","53cc45e7-78a0-49f1-a7df-e8e0e2ef952e","tech","Samsung UI is ultra customisable and also thanks to GoodLock :fire:","JOY","1",,"gratitude (0.998)"
"a8443023-ebcf-4bec-af65-a019b3ac2f03","So useful! I hate that change","53cc45e7-78a0-49f1-a7df-e8e0e2ef952e","tech","So useful! I hate that change","ANGER","0","JOY","anger (0.734)"
"1e0f5770-12b5-46ad-aee8-8df1b0187b8b","Actually the First go introduce this option and the choice to keep It or to go back has been Xiaomi in 2021","53cc45e7-78a0-49f1-a7df-e8e0e2ef952e","tech","Actually the First go introduce this option and the choice to keep It or to go back has been Xiaomi in 2021","NEUTRAL","1",,"neutral (0.953)"
"419851e8-e474-48fa-8ecf-4926168e3e62","&quot;Other phones plz don&#39;t copy samsung here&quot;<br>Other phones: we are immediately copying that!","53cc45e7-78a0-49f1-a7df-e8e0e2ef952e","tech","Other phones plz don't copy samsung here Other phones: we are immediately copying that!","NEUTRAL","1",,"neutral (0.982)"
"04228919-862b-4dfe-b348-ce43a8f5b82c","REALLY GOOD C.G.I","8f52aa37-f905-4217-8648-7cf81fe6c48b","tech","REALLY GOOD C.G.I","JOY","1",,"admiration (0.992)"
"fbf39614-7146-4ce0-be21-e47f8895a098","Essepcional 10","8f52aa37-f905-4217-8648-7cf81fe6c48b","tech","Essepcional 10","NEUTRAL","1",,"neutral (0.998)"
"773fdb96-787f-446f-825c-3b7cbe6b0450","How about me? <br>I may not be the smartest tool in the shed, and I&#39;m sorry for my present State, but I think it&#39;s fair.","8f52aa37-f905-4217-8648-7cf81fe6c48b","tech","How about me? I may not be the smartest tool in the shed, and I'm sorry for my present State, but I think it's fair.","SADNESS","1",,"remorse (0.604)"
"2c27732a-8cc3-40de-8a48-884fe62ad263","I literally love ❤ this. The Starship has a space in my heart and nothing can replace it… I think I want to do this (Rocketry) for the rest of my life ❤❤❤❤","8f52aa37-f905-4217-8648-7cf81fe6c48b","tech","I literally love :red_heart: this. The Starship has a space in my heart and nothing can replace it I think I want to do this Rocketry for the rest of my life :red_heart: :red_heart: :red_heart: :red_heart:","JOY","1",,"love (0.909)"
"4cf63ae7-2074-4d44-bd09-80ab42434ab8","amazing","8f52aa37-f905-4217-8648-7cf81fe6c48b","tech","amazing","SURPRISE","1",,"surprise (0.36)"
"413ac76c-8ee9-4415-914e-a789c6e00c54","There’s no way that you were able to find out a cigarette caused this odds are There was something wrong with the ship that whatever company owned it or was responsible for it blamed it on a cigarette there is no way they could trace it to a cigarette.","9a4818a3-8839-4b52-a36c-c6ffc6484ac2","tech","There's no way that you were able to find out a cigarette caused this odds are There was something wrong with the ship that whatever company owned it or was responsible for it blamed it on a cigarette there is no way they could trace it to a cigarette.","NEUTRAL","0","ANGER","neutral (0.713)"
"2ecc2727-c062-4dd5-ada0-5c3009ae21ac","Holy rl reference","9a4818a3-8839-4b52-a36c-c6ffc6484ac2","tech","Holy rl reference","NEUTRAL","0","JOY","neutral (0.997)"
"b0210f94-f456-4786-b8e5-5041b9206ebd","That escalated quickly.","9a4818a3-8839-4b52-a36c-c6ffc6484ac2","tech","That escalated quickly.","JOY","1",,"approval (0.612)"
"d7dc8c55-2a00-4239-9651-fda8e79b2232","This happened in Beirut recently","9a4818a3-8839-4b52-a36c-c6ffc6484ac2","tech","This happened in Beirut recently","NEUTRAL","1",,"neutral (0.991)"
"511c5715-1138-4b47-aa84-151e45e541aa","The two planes hitting nearby buildings💀💀💀","9a4818a3-8839-4b52-a36c-c6ffc6484ac2","tech","The two planes hitting nearby buildings :skull: :skull: :skull:","NEUTRAL","0","JOY","neutral (0.998)"
"fd180149-5060-43ff-ac2f-0506b23cce27","There is no damn way he used that as a picture for the “SWitCh 2”","b58c91fd-6993-4e00-94e2-8f2b98a56c36","tech","There is no damn way he used that as a picture for the SWitCh 2","NEUTRAL","0","SURPRISE","neutral (0.701)"
"7435bf19-3fb0-4544-87dd-e5a042872c0f","the whole reason qwerty exists is because it was the optimized layout to avoid jams while typing on a typewriter","b58c91fd-6993-4e00-94e2-8f2b98a56c36","tech","the whole reason qwerty exists is because it was the optimized layout to avoid jams while typing on a typewriter","NEUTRAL","1",,"neutral (0.809)"
"58c8970a-679f-451e-839e-9696ce818770","20 dollars for filament can print things to sell so, me like money","b58c91fd-6993-4e00-94e2-8f2b98a56c36","tech","20 dollars for filament can print things to sell so, me like money","NEUTRAL","1",,"neutral (0.994)"
"0656fbc6-6173-494b-a6cd-9931b2767bba","JOHN 3.16 GOD SO LOVED THE WORLD THAT HE GAVE HIS ONLY BEGOTTEN SON THAT WHOEVER BELIEVES IN HIM SHALL NOT PERISH BUT HAVE EVERLASTING LIFE REPENT AND TRUST JESUS CHRIST HES GOD","b58c91fd-6993-4e00-94e2-8f2b98a56c36","tech","JOHN 3.16 GOD SO LOVED THE WORLD THAT HE GAVE HIS ONLY BEGOTTEN SON THAT WHOEVER BELIEVES IN HIM SHALL NOT PERISH BUT HAVE EVERLASTING LIFE REPENT AND TRUST JESUS CHRIST HES GOD","NEUTRAL","1",,"neutral (0.471)"
"346a9aa3-cc03-42d2-926d-7dbbfd9b11f6","New all but gas cars","b58c91fd-6993-4e00-94e2-8f2b98a56c36","tech","New all but gas cars","NEUTRAL","1",,"neutral (0.995)"
"18371fa4-896f-44cc-977c-415835566525","Just so you know, more chips == mo money.","bc2c0409-df30-4b1f-bd1d-b6dd2378b884","tech","Just so you know, more chips mo money.","NEUTRAL","1",,"neutral (0.993)"
